Long/Lat,Job Number,Job Name,City-County,St-Prov,FRLA Plans?,Date range,Project Type,Icon,Archival records,Images
"42.255491,-72.56916",00256,Mount Holyoke College,South Hadley,Massachusetts,44,1882-1922,04 College & School Campuses,landmark,,
"38.129864,-85.841696",03426,Louisville Tuberculosis Hospital,Louisville,Kentucky,44,1924; 1930-1931,05 Grounds of Residential Institutions,buildings,,
"42.335112,-71.129656",01019,Blake Estate,Brookline,Massachusetts,44,1882-1886,07 Private Estate & Homesteads,purple_circle,,
"42.428493,-71.343498",03053,"Adams, Charles Francis",Lincoln,Massachusetts,44,1888-1892,07 Private Estate & Homesteads,purple_circle,,
"47.76607,-117.453332",08055,"Davenport, L. M.",Spokane,Washington,44,1925-1926,07 Private Estate & Homesteads,purple_circle,,
"39.766387,-84.209766",06211,"Kidder, W. S.",Dayton,Ohio,44,1915-1919,07 Private Estate & Homesteads,purple_circle,,
"40.030473,-75.396177",02623,Harte-Spalding,Philadelphia,Pennsylvania,44,1900-1906,07 Private Estate & Homesteads,purple_circle,,
"40.027278,-75.351321",03321,"McFadden, George H.",Villa Nova,Pennsylvania,44,1912-1919,07 Private Estate & Homesteads,purple_circle,,
"39.861098,-76.873398",05091,"Glatfelter, W. L.",York,Pennsylvania,44,1911-1924,07 Private Estate & Homesteads,purple_circle,,
"42.128562,-72.493243",07335,Hill Crest Park Cemetery,Springfield,Massachusetts,44,1924-1925,"08 Cemeteries, Burial Lots, Memorials and Monuments",cemetary,,
"41.070293,-71.878052",02635,"Montauk, Long Island",Montauk Point,New York,45,1897-1904,03 Subdivisions & Suburban Communities,target,,
"42.264463,-71.064827",09635,Forbes Estate,Milton,Massachusetts,45,1938-1941,03 Subdivisions & Suburban Communities,target,,
"42.324547,-71.120832",09823,Brookline Housing Authority,Brookline,Massachusetts,45,1948-1950,03 Subdivisions & Suburban Communities,target,,
"40.011839,-83.029518",03084,Ohio State University,Columbus,Ohio,45,1905-1911,04 College & School Campuses,landmark,,
"40.501139,-74.459946",09028,Saint Peter's Hospital,New Brunswick,New Jersey,45,1926-1929,05 Grounds of Residential Institutions,buildings,,
"39.734568,-84.182053",02273,"Patterson, J. H.",Dayton,Ohio,45,1902-1921,07 Private Estate & Homesteads,purple_circle,,
"40.06932,-75.214913",00166,"Clark, Joseph S.",Chestnut Hill,Pennsylvania,45,1902-1926,07 Private Estate & Homesteads,purple_circle,,
"41.467794,-71.301275",01029,"Fiske, J. M.",Newport,Rhode Island,45,1885,07 Private Estate & Homesteads,purple_circle,,
"41.557327,-71.240373",07161,"Taylor, Moses",Newport,Rhode Island,45,1921-1933,07 Private Estate & Homesteads,purple_circle,,
"41.616373,-70.576365",07567,"Leatherbee, R. W.",Falmouth,Massachusetts,45,1925-1926,07 Private Estate & Homesteads,purple_circle,,
"42.173097,-71.047586",01052,"Belcher, H. A.",Randolph,Massachusetts,45,1882-1895,07 Private Estate & Homesteads,purple_circle,,
"42.319431,-71.152804",09982,"Beckerman, F. M.",Brookline,Massachusetts,45,1954-1955,07 Private Estate & Homesteads,purple_circle,,
"42.916364,-78.873596",00247,"Albright, J. J.",Buffalo,New York,45,1890-1913,07 Private Estate & Homesteads,purple_circle,,
"44.259616,-69.953985",07859,"Woolworth, F. M. Mrs.",Monmouth,Maine,45,1927-1928; 1933,07 Private Estate & Homesteads,purple_circle,,
To Be Determined,09711,"Bok, Cary",Northport,Maine,45,1945-1947,07 Private Estate & Homesteads,purple_circle,,
To Be Determined,07900,"Bradford, E. S.",Springfield,Massachusetts,45,1928-1929,07 Private Estate & Homesteads,purple_circle,,
"41.720002,-71.304225 ",06428,"Hoffman, William H.",Barrington,Rhode Island,45,1911-1921,07 Private Estate & Homesteads,purple_circle,,
"41.316191,-71.850688",06651,"Mellon, R. B.",Watch Hill,Rhode Island,45,1916-1930,07 Private Estate & Homesteads,purple_circle,,
"37.996501,-79.83048",07132,Virginia Hot Springs Company,Hot Springs,Virginia,45,1922-1931,09 Grounds of Commercial & Industrial Buildings,factory,,
"33.50433,-82.021394",09275,Augusta National Golf Club,Augusta,Georgia,45,1931-1932; 1940-1941,"10 Country Clubs, Resorts, Hotels, Clubs",golf,,
"40.782398, -73.965553",00502,Central Park,New York City,New York,46,1859-1876; 1904-1935,"01 Parks, Parkways & Recreation Areas",terrain,,
"42.278325,-71.122087",09956,Sacred Heart School,Roslindale,Massachusetts,46,1952-1954,04 College & School Campuses,landmark,,
"43.117024,-77.51642",09873,Saint John Fisher College,Pittsford,New York,46,1948-1950,04 College & School Campuses,landmark,,
"27.936617,-81.590438",06733,"Wallace, Sumner Mrs.",Mountain Lake,Florida,46,1919-1920,07 Private Estate & Homesteads,purple_circle,,
"38.307665,-85.650774",09484,"Allen, Lafton Judge",Louisville,Kentucky,46,1937-1938,07 Private Estate & Homesteads,purple_circle,,
"40.771901,-73.695345",07190,"Grace, Joseph P.",Manhasset,New York,46,1920-1924,07 Private Estate & Homesteads,purple_circle,,
"40.840373,-73.527503",05925,"Campbell, O.A.","East Norwich, Long Island",New York,46,1913-1964,07 Private Estate & Homesteads,purple_circle,,
"40.978319,-73.668791",07753,"Smith, R. M.",Rye,New York,46,1927-1928,07 Private Estate & Homesteads,purple_circle,,
"40.144272,-75.020185",09700,Sunset Memorial Park,Somerton,Pennsylvania,46,1941-1946,"08 Cemeteries, Burial Lots, Memorials and Monuments",cemetary,,
"26.800094,-80.066986",06781,Kelsey City,West Palm Beach,Florida,47,1919-1926,03 Subdivisions & Suburban Communities,target,,
"38.321761,-85.629437",10008,"Frazier, Amelia Brown, Mrs.",Harrods Creek,Kentucky,47,1953-1960,07 Private Estate & Homesteads,purple_circle,,
"39.787533,-75.564244",06768,"DuPont, H. F.",Winterthur,Delaware,47,1919-1921,07 Private Estate & Homesteads,purple_circle,,
"40.331656,-75.958212",06905,"Janssen, Henry",Wyomissing,Pennsylvania,47,1919-1926,07 Private Estate & Homesteads,purple_circle,,
"40.849106,-73.571577",07465,"Iselin, C. Oliver",Brookville,New York,47,1925-1946,07 Private Estate & Homesteads,purple_circle,,
"41.520162,-70.669245",06576,"Crane, Frances R. Mrs.",Woods Hole,Massachusetts,47,1919-1939,07 Private Estate & Homesteads,purple_circle,,
"42.341393,-73.303335",01295,"DeHeredia, Carlos M. Mrs.",Lenox,Massachusetts,47,1892-1919,07 Private Estate & Homesteads,purple_circle,,
"42.928133,-75.413139",03062,"Sanger, William C.",Sangerfield,New York,47,1905-1918,07 Private Estate & Homesteads,purple_circle,,
"39.336289,-76.630883",06769,Maryland Casualty Company,Baltimore,Maryland,47,1919-1921,09 Grounds of Commercial & Industrial Buildings,factory,,
"42.298627,-71.154971",09703,"Hancock, John Mutual Life Insurance Company",Boston & Brookline,Massachusetts,47,1944-1947,03 Subdivisions & Suburban Communities,target,,http://www.flickr.com/photos/olmsted_archives/sets/72157637674545173/
"41.280467,-71.964076",07551,Chocomount Homes Inc.,Fishers Island,New York,47,1925-1926,"10 Country Clubs, Resorts, Hotels, Clubs",golf,,
"32.855805, -79.969239",02322,Chicora Park,Charleston,South Carolina,48,1895-1900,"01 Parks, Parkways & Recreation Areas",terrain,,
"42.34603, -71.132479",10189,Coolidge Playground,Brookline,Massachusetts,48,1918; 1965-1967; 1977,"01 Parks, Parkways & Recreation Areas",terrain,,
"42.401784, -70.999103",01538,Revere Beach Parkway,Revere,Massachusetts,48,1899-1915,"01 Parks, Parkways & Recreation Areas",terrain,,
"42.47953, -71.025949",01519,Lynn Fells Parkway,Melrose / Stoneham,Massachusetts,48,1893-1915,"01 Parks, Parkways & Recreation Areas",terrain,,
"42.57514,-70.772234",04062,Manchester Town Common,Manchester,Massachusetts,48,1919-1945,"01 Parks, Parkways & Recreation Areas",terrain,,
"38.896778,-77.032185",02821,District of Columbia,Washington,DC,48,1894-1902,02 City & Regional Planning & Improvement Projects,rec_bus,,
"41.48852,-71.279984",01070,Newport Land Trust,Newport,Rhode Island,48,1882-1887,03 Subdivisions & Suburban Communities,target,,
"31.843696,-91.056876",10115,Alcorn Agricultural and Mechanical College,Alcorn,Mississippi,48,1950-1962,04 College & School Campuses,landmark,,
"41.412673,-74.005537",06492,"Stillman, James",Cornwall,New York,48,1915-1918,07 Private Estate & Homesteads,purple_circle,,
"40.029192,-75.276155",09469,"Bok, Cary W.",Ardmore,Pennsylvania,48,1935-1940,07 Private Estate & Homesteads,purple_circle,,
To Be Determined,09794,National Cemetery,Fort Devens,Massachusetts,48,1947,"08 Cemeteries, Burial Lots, Memorials and Monuments",cemetary,,
"40.764568,-73.649511",09037,Wheatley Hills,Long Island,New York,49,1924; 1928-1929,"01 Parks, Parkways & Recreation Areas",terrain,,
"41.871015, -71.378453",01059,Pawtucket Park,Pawtucket,Rhode Island,49,1888,"01 Parks, Parkways & Recreation Areas",terrain,,
"42.931782, -78.857986",00705,Delaware Park,Buffalo,New York,49,1897-1902,"01 Parks, Parkways & Recreation Areas",terrain,,
"42.269481,-83.671961",03610,Edison Farm,Geddes,Michigan,49,1908-1926,02 City & Regional Planning & Improvement Projects,rec_bus,,
"32.630412,-87.315388",09804,Judson College,Marion,Alabama,49,1948-1951,04 College & School Campuses,landmark,,
"40.697755,-75.208197",03536,Lafayette College,Easton,Pennsylvania,49,1909-1963,04 College & School Campuses,landmark,,
"40.01884,-75.180216",03144,"Clark, C. M.",Germantown,Pennsylvania,49,1905-1910,07 Private Estate & Homesteads,purple_circle,,
"42.340418,-71.231607",09017,"Dowse, W. B. H. Mrs.",West Newton,Massachusetts,49,1905; 1910; 1944-1945,07 Private Estate & Homesteads,purple_circle,,
"42.365516,-71.287687",09535,"Patterson, Theodore G.",Weston,Massachusetts,49,1928-1971,07 Private Estate & Homesteads,purple_circle,,
"42.473355,-73.167508",07103,"Sawyer, Charles F.",Dalton,Massachusetts,49,1922-1924,07 Private Estate & Homesteads,purple_circle,,
"42.57246,-70.768579",04060,Masconomo Park,Manchester,Massachusetts,50,1906-1945,"01 Parks, Parkways & Recreation Areas",terrain,,
"40.364825,-74.016631",01245,"Hoagland, J.C.",Seabright,New Jersey,50,1891-1896,07 Private Estate & Homesteads,purple_circle,,
"40.733844,-74.619892",10094,"Babbott, Dr and Mrs Frank L.",Bernardsville Borough,New Jersey,50,1958-1960,07 Private Estate & Homesteads,purple_circle,,
"41.611095,-70.382195",09676,"Crossett, E. C.",Osterville,Massachusetts,50,1915; 1944-1947,07 Private Estate & Homesteads,purple_circle,,
"42.282502,-71.306521",07215,"Hunnewell, F. W.",Wellesley,Massachusetts,50,1923-1939,07 Private Estate & Homesteads,purple_circle,,
"42.448781,-71.141863",09524,"Farnsworth, Harold V.",Winchester,Massachusetts,50,1937-1938,07 Private Estate & Homesteads,purple_circle,,
To Be Determined,00618,"Letchworth, Mr. J.",Auburn,New York,50,1879,07 Private Estate & Homesteads,purple_circle,,
"38.889429,-77.035446",02848,Washington Monument Grounds,Washington,DC,50,1930-1933,"08 Cemeteries, Burial Lots, Memorials and Monuments",cemetary,,
"34.42093,-119.562174",08203,"Hassler, Robert H. Polo Field",Serena,California,50,1928,"10 Country Clubs, Resorts, Hotels, Clubs",golf,,
"38.930337, -77.049479",02822,National Zoo,Washington,DC,51,1889-1905,"01 Parks, Parkways & Recreation Areas",terrain,,
"39.303985, -76.688218",02406,Gwynn's Falls Reservation,Baltimore,Maryland,51,1894-1915,"01 Parks, Parkways & Recreation Areas",terrain,,
"40.259864,-76.882229",06794,Harrisburg City Plan,Harrisburg,Pennsylvania,51,1915; 1919-1920,"01 Parks, Parkways & Recreation Areas",terrain,,
"41.871047,-71.367663",07277,U.S. Finishing Company,Pawtucket,Rhode Island,51,1924,"01 Parks, Parkways & Recreation Areas",terrain,,
"28.809426,-82.561741",06102,Homasassa Springs,,Florida,51,1940-1942,03 Subdivisions & Suburban Communities,target,,
"40.945514,-73.132081",09019,Suffolk Improvement Company,Old Field,New York,51,1928-1929,07 Private Estate & Homesteads,purple_circle,,
"40.083719,-75.206448",05572,"Cooke, Jay 3rd",Philadelphia,Pennsylvania,51,1912-1929,07 Private Estate & Homesteads,purple_circle,,
"40.622292,-75.454338",09725,Western Electric Company,Allentown,Pennsylvania,51,1949-1951,09 Grounds of Commercial & Industrial Buildings,factory,,
"33.451101,-86.776607",09811,Vestavia Hills Golf & Riding Club,Birmingham,Alabama,51,1948-1951,"10 Country Clubs, Resorts, Hotels, Clubs",golf,,
"37.002553,-122.027292",08209,"Hollins, Marion Miss",Santa Cruz,California,51,1927-1930,"10 Country Clubs, Resorts, Hotels, Clubs",golf,,
To Be Determined,09829,Milford Housing,Milford,Massachusetts,52,1948-1949,03 Subdivisions & Suburban Communities,target,,
"39.828165,-86.184992",06883,"Landon, H. McK.",Indianapolis,Indiana,52,1920-1927,07 Private Estate & Homesteads,purple_circle,,
"40.09494,-75.243827",09095,"Elkins, William M.",Montgomery County,Pennsylvania,52,1929-1931,07 Private Estate & Homesteads,purple_circle,,
To Be Determined,08079,"McDuffie, William",Montecito,California,52,1927-1928,07 Private Estate & Homesteads,purple_circle,,
"42.467269,-73.259649",05492,Pittsfield Cemetery,Pittsfield,Massachusetts,52,1912-1915,"08 Cemeteries, Burial Lots, Memorials and Monuments",cemetary,,
To Be Determined,07584,Janssen Cemetery Lot,Reading,Pennsylvania,52,1925-1926,"08 Cemeteries, Burial Lots, Memorials and Monuments",cemetary,,
"42.36679, -71.106019",00047,Cambridge Water Board,Cambridge,Massachusetts,53,1894-1920,"01 Parks, Parkways & Recreation Areas",terrain,,https://www.flickr.com/photos/olmsted_archives/sets/72157635808421084/
"42.331424,-71.131711",01300,Town of Brookline,Brookline,Massachusetts,53,1884-1922,"01 Parks, Parkways & Recreation Areas",terrain,,
"41.479004,-71.312041",01824,Newport Improvement Association,Newport,Rhode Island,53,1897-1914,02 City & Regional Planning & Improvement Projects,rec_bus,,
"44.21008,-69.064243",10078,Camden Shipyard Development,Camden,Maine,53,1958-1959,02 City & Regional Planning & Improvement Projects,rec_bus,,
"41.53213,-73.066828",09065,"Goss, E. W.",Waterbury,Connecticut,53,1929-1930,03 Subdivisions & Suburban Communities,target,,
"34.438991,-119.663097",05830,"Cowles, W. H.",Santa Barbara,California,53,1913-1918,07 Private Estate & Homesteads,purple_circle,,
"40.365038,-80.048752",06880,"Roush, J. C.",Mt. Lebanon,Pennsylvania,53,1919-1921,07 Private Estate & Homesteads,purple_circle,,
"42.262812,-71.184926",01122,"Nickerson, A. W.",Dedham,Massachusetts,53,1851-1888,07 Private Estate & Homesteads,purple_circle,,
"41.785344,-73.125471",04001,Migeon et al. Cemetery Lots,Torrington,Connecticut,53,1909-1931,"08 Cemeteries, Burial Lots, Memorials and Monuments",cemetary,,
"44.365787,-68.197417",09866,"Jackson, Roscoe B. Memorial Laboratory",Bar Harbor,Maine,53,1942-1950,09 Grounds of Commercial & Industrial Buildings,factory,,
"40.669376,-73.96451",03960,Brooklyn Botanic Gardens,New York City,New York,53,1907-1919,12 Arboreta & Gardens,parks,,
"42.082904, -70.93473",00211,Whitman Park,Whitman,Massachusetts,54,1900-1931,"01 Parks, Parkways & Recreation Areas",terrain,,
"47.667121, -122.344351",02694,Woodland Park,Seattle,Washington,54,1909-1912,"01 Parks, Parkways & Recreation Areas",terrain,,
"42.270196,-83.727493",03629,"Ann Arbor, MI Improvement",Ann Arbor,Michigan,54,1905-1921,02 City & Regional Planning & Improvement Projects,rec_bus,,
"43.080173,-75.267549",05905,Brookside Park Company,New Hartford,New York,54,1908-1915,03 Subdivisions & Suburban Communities,target,,
"41.277532,-71.963365",07722,"Nichols, W. H.",Fishers Island,New York,54,1925-1928,07 Private Estate & Homesteads,purple_circle,,
"41.647823,-70.626892",07580,"Rand, James H.",North Falmouth,Massachusetts,54,1921-1928,07 Private Estate & Homesteads,purple_circle,,
"41.776609,-72.705519",07272,"Goodwin, Walter L.",Hartford,Connecticut,54,1923-1925,07 Private Estate & Homesteads,purple_circle,,
To Be Determined,07603,"Burbank, D. E.",Springfield,Massachusetts,54,1926-1930,07 Private Estate & Homesteads,purple_circle,,
To Be Determined,09261,"Shipley, W. S",York,Pennsylvania,54,1931,07 Private Estate & Homesteads,purple_circle,,
"35.611214,-83.424919",09516,"Rockefeller, Laura Spelman Memorial",Gatlinburg,Tennessee,54,1938-1939,"08 Cemeteries, Burial Lots, Memorials and Monuments",cemetary,,
"41.741539,-71.308823",00413,Prince's Hill Cemetery,Barrington,Rhode Island,54,1907-1911,"08 Cemeteries, Burial Lots, Memorials and Monuments",cemetary,,
"39.818887,-84.234989",10043,Shiloh Congregational Christian Church,Dayton,Ohio,54,1952-1957,11 Grounds of Churches,library,,
"25.396259, -80.577072",04022,Everglades National Park Project,Miami,Florida,55,1928-1939,"01 Parks, Parkways & Recreation Areas",terrain,,
"40.786683, -74.202175",02130,Watsessing Park,East Orange,New Jersey,55,1900-1931,"01 Parks, Parkways & Recreation Areas",terrain,,
"44.305351,-69.776314",06833,Maine State Park,Augusta,Maine,55,1918-1929,"01 Parks, Parkways & Recreation Areas",terrain,,
"41.771424,-72.588969",09850,Sunset Ridge Memorial Park,East Hartford,Connecticut,55,1949-1951,"01 Parks, Parkways & Recreation Areas",terrain,,
"42.323699,-71.144671",09702,Lowell Tract,Brookline,Massachusetts,55,1945-1946,03 Subdivisions & Suburban Communities,target,,
"42.379344,-71.192822",09832,Watertown Housing,Watertown,Massachusetts,55,1948-1951,03 Subdivisions & Suburban Communities,target,,
"42.336437,-71.103773",01401,Harvard Medical School,Cambridge,Massachusetts,55,1894-1913,04 College & School Campuses,landmark,,
"33.874935,-117.708532",08239,Rancho Santa Ana Botanic Gardens,Long Beach,California,55,1928-1939,07 Private Estate & Homesteads,purple_circle,,
"40.872612,-73.588413",09140,"Groesbeck, C. E.",Matinecock,New York,55,1929-1931,07 Private Estate & Homesteads,purple_circle,,
"41.070875,-73.651142",09284,"Stevens, Ray P.",Greenwich,Connecticut,55,1931-1932,07 Private Estate & Homesteads,purple_circle,,
"41.484992,-71.299424",00257,"Mason,  Ellen F.",Newport,Rhode Island,55,1882-1920,07 Private Estate & Homesteads,purple_circle,,
To Be Determined,05059,"Crane, W. M. Rev.",Richmond,Massachusetts,55,1910-1913,07 Private Estate & Homesteads,purple_circle,,
"38.215727,-85.759363",07084,University of Louisville,Louisville,Kentucky,56,1924-1931,04 College & School Campuses,landmark,,
"42.295532,-71.308136",00250,Wellesley College,Wellesley,Massachusetts,56,1901-1920,04 College & School Campuses,landmark,,
"42.317043,-71.140627",09521,"Pfaelzer, Franklin T. Jr.",Brookline,Massachusetts,56,1936-1948,07 Private Estate & Homesteads,purple_circle,,
